hour,eic,name,tso,direction,hub_from,hub_to,substation_from,substation_to,element_type,fmax_type,u,imax,fmax,frm,fref,ram,contingency_count,tso_disagreement
2024-08-29 12:00:00+00:00,10T-AT-CZ-00004V,Slavetice - Durnrohr - V438,CEPS,DIRECT,CZ,AT,Slavetice,Durnrohr,TieLine,DYNAMIC,380.0,2346.0,1625.0,163.0,357.0,1167.0,1,False
2024-08-29 12:00:00+00:00,10T-AT-DE-000037,Pleinting - St. Peter 258,APG,DIRECT,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,220.0,1380.0,538.0,54.0,517.0,157.0,1,False
2024-08-29 12:00:00+00:00,10T-AT-SI-00001T,Kainachtal - Maribor 473,APG,DIRECT,AT,SI,Kainachtal,Maribor,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,853.0,1042.0,1,False
2024-08-29 12:00:00+00:00,10T-AT-SI-00001T,Kainachtal - Maribor 473,APG,OPPOSITE,AT,SI,Kainachtal,Maribor,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,-853.0,1352.0,1,False
2024-08-29 12:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,269.0,256.0,4,False
2024-08-29 12:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,OPPOSITE,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,-269.0,397.0,3,False
2024-08-29 12:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,DIRECT,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2042.0,1415.0,141.0,526.0,1087.0,4,False
2024-08-29 12:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2042.0,1415.0,141.0,-526.0,1298.0,2,False
2024-08-29 12:00:00+00:00,10T-BE-NL-00001I,Maasbracht - Van Eyck 380 Black/27,ELIA,DIRECT,BE,NL,Van Eyck,Maasbracht,TieLine,SEASONAL,380.0,1999.0,1385.0,138.0,468.0,855.0,5,False
2024-08-29 12:00:00+00:00,10T-BE-NL-00001I,Maasbracht - Van Eyck 380 Black/27,ELIA,OPPOSITE,BE,NL,Van Eyck,Maasbracht,TieLine,SEASONAL,380.0,1999.0,1385.0,138.0,-468.0,1492.0,4,False
2024-08-29 12:00:00+00:00,10T-BE-NL-00003E,Rilland - Zandvliet 380 Grey/29,ELIA,OPPOSITE,BE,NL,Zandvliet,Rilland,TieLine,SEASONAL,380.0,4000.0,2771.0,277.0,760.0,2711.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-DE-00001W,Hradec - Etzenricht,CEPS,OPPOSITE,CZ,DE,Hradec,Etzenricht,TieLine,FIXED,380.0,2000.0,1386.0,139.0,555.0,926.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,DIRECT,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2064.0,1430.0,143.0,-362.0,1197.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,OPPOSITE,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2064.0,1430.0,143.0,362.0,1377.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-DE-00004Q,Etzenricht - Prestice 442,TENNETGMBH,DIRECT,DE,CZ,Etzenricht,Prestice,TieLine,FIXED,380.0,2265.0,1569.0,157.0,638.0,1065.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,DIRECT,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1748.0,1211.0,121.0,581.0,806.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,OPPOSITE,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1748.0,1211.0,121.0,-581.0,1374.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,DIRECT,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,154.0,188.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,OPPOSITE,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,-154.0,278.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,DIRECT,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,893.0,776.0,1,False
2024-08-29 12:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,OPPOSITE,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,-893.0,802.0,2,False
2024-08-29 12:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,DIRECT,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,731.0,1008.0,3,False
2024-08-29 12:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,OPPOSITE,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-731.0,1452.0,3,False
2024-08-29 12:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,DIRECT,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,-52.0,612.0,1,False
2024-08-29 12:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,OPPOSITE,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,591.0,931.0,1,False
2024-08-29 12:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,DIRECT,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,775.0,1724.0,2,False
2024-08-29 12:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,OPPOSITE,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,-427.0,1240.0,7,False
2024-08-29 12:00:00+00:00,10T-HR-HU-000033,Pecs - Ernestinovo1 491A,HOPS,OPPOSITE,HU,HR,Pecs,Ernestinovo,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,628.0,879.0,1,False
2024-08-29 12:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,DIRECT,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,-66.0,141.0,1,False
2024-08-29 12:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,OPPOSITE,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,72.0,409.0,2,False
2024-08-29 12:00:00+00:00,10T-HR-SI-00004Z,Tumbri - Krsko 1,HOPS,OPPOSITE,HR,SI,Tumbri,Krsko,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,520.0,1065.0,1,False
2024-08-29 12:00:00+00:00,10T-HU-SK-00001T,Levice - God,SEPS,DIRECT,SK,HU,Levice,God,TieLine,FIXED,380.0,2000.0,1386.0,139.0,698.0,742.0,1,False
2024-08-29 12:00:00+00:00,10T-HU-UA-00002F,Kisvarda - Mukachevo,MAVIR,DIRECT,HU,UA,Kisvarda,Mukachevo,TieLine,SEASONAL,220.0,640.0,249.0,25.0,73.0,145.0,1,False
2024-08-29 12:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,OPPOSITE,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,365.0,759.0,1,False
2024-08-29 12:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,DIRECT,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,385.0,794.0,1,False
2024-08-29 12:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,OPPOSITE,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,-385.0,1164.0,1,False
2024-08-29 12:00:00+00:00,10T1001A1001A09N,Dobrzen - Detmarovice,PSE,DIRECT,PL,CZ,Dobrzen,Detmarovice,TieLine,DYNAMIC,380.0,1702.0,1179.0,118.0,759.0,622.0,1,False
2024-08-29 12:00:00+00:00,10T1001C--00035Z,Westtirol - Silz 413,APG,OPPOSITE,AT,DE,Westtirol,Silz,TieLine,SEASONAL,220.0,2080.0,811.0,81.0,243.0,450.0,1,False
2024-08-29 12:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,DIRECT,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,372.0,1104.0,1,False
2024-08-29 12:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,OPPOSITE,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-372.0,1390.0,1,False
2024-08-29 12:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,DIRECT,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,-139.0,1071.0,3,True
2024-08-29 12:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,OPPOSITE,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,139.0,869.0,3,True
2024-08-29 12:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,DIRECT,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,687.0,268.0,27.0,68.0,213.0,1,False
2024-08-29 12:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,OPPOSITE,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,687.0,268.0,27.0,-68.0,269.0,1,False
2024-08-29 12:00:00+00:00,11T0-0000-0013-F,PST Vierraden 441,50HERTZ,DIRECT,DE,DE,Vierraden,Vierraden,PST,FIXED,380.0,2000.0,1386.0,139.0,889.0,701.0,1,False
2024-08-29 12:00:00+00:00,11T0-0000-0103-E,Etzenricht - Mechlenreuth 437,TENNETGMBH,DIRECT,DE,DE,Etzenricht,Mechlenreuth,Line,DYNAMIC,380.0,2370.0,1642.0,164.0,63.0,993.0,1,False
2024-08-29 12:00:00+00:00,11T0-0000-0604-N,Ensdorf - Uchtelfangen TAUBNT N,AMPRION,DIRECT,DE,DE,Ensdorf,Uchtelfangen,Line,FIXED,380.0,2678.0,1855.0,186.0,1122.0,511.0,1,False
2024-08-29 12:00:00+00:00,11T0-0000-0620-R,PST Gronau TR 441 E,AMPRION,DIRECT,DE,DE,Gronau,Gronau,PST,FIXED,380.0,2165.0,1500.0,150.0,888.0,1015.0,1,False
2024-08-29 12:00:00+00:00,11T0-0000-0781-W,Y-Oberzier (-Paffendorf - Sechtem) SECHTM N,AMPRION,DIRECT,DE,DE,Oberzier,Y-Paffendorf,Line,DYNAMIC,380.0,2740.0,1898.0,190.0,518.0,1283.0,2,False
2024-08-29 12:00:00+00:00,11T0-0000-0872-S,Pfungstadt - Urberach GRIESH O,AMPRION,OPPOSITE,DE,DE,Pfungstadt,Urberach,Line,DYNAMIC,380.0,2585.0,1791.0,179.0,416.0,1160.0,1,False
2024-08-29 12:00:00+00:00,11T0-0000-0986-7,Y-Altheim (-Simbach - St. Peter) 234/230,TENNETGMBH,OPPOSITE,DE,AT,Altheim,St. Peter,TieLine,DYNAMIC,220.0,892.0,348.0,35.0,312.0,176.0,1,False
2024-08-29 12:00:00+00:00,11TD2L000000003L,Altheim - Sittling 219,TENNETGMBH,DIRECT,DE,DE,Altheim,Sittling,Line,DYNAMIC,220.0,892.0,348.0,35.0,76.0,245.0,1,False
2024-08-29 12:00:00+00:00,11TD400000543-LM,Hoepfingen - Hueffenhardt ge,TRANSNETBW,DIRECT,DE,DE,Hoepfingen,Hueffenhardt,Line,DYNAMIC,380.0,2630.0,1822.0,182.0,847.0,869.0,1,False
2024-08-29 12:00:00+00:00,11TD8L555------W,Dresden/Sued - Schmoelln 555,50HERTZ,OPPOSITE,DE,DE,Dresden/Sued,Schmoelln,Line,FIXED,380.0,2500.0,1732.0,173.0,1076.0,851.0,1,False
2024-08-29 12:00:00+00:00,11TD8L565------N,Graustein - Baerwalde 565,50HERTZ,DIRECT,DE,DE,Graustein,Baerwalde,Line,FIXED,380.0,2597.0,1799.0,180.0,1370.0,713.0,1,False
2024-08-29 12:00:00+00:00,14T-38220-WT041O,Westtirol 1 - Westtirol 2 WTRHU41,APG,OPPOSITE,AT,AT,Westtirol 1,Westtirol 2,Transformer,SEASONAL,220.0,1443.0,1000.0,100.0,509.0,279.0,2,False
2024-08-29 12:00:00+00:00,14T-38220-ZZ041D,Zell am Ziller 1 - Zell am Ziller 2 ZZRHU41,APG,DIRECT,AT,AT,Zell am Ziller 1,Zell am Ziller 2,Transformer,SEASONAL,220.0,1732.0,1200.0,120.0,-25.0,705.0,1,False
2024-08-29 12:00:00+00:00,15T-M00000043583,Kerepes - Zuglo 1,MAVIR,DIRECT,HU,HU,Kerepes,Zuglo,Line,SEASONAL,220.0,1139.0,444.0,44.0,148.0,315.0,1,False
2024-08-29 12:00:00+00:00,15T-M000002791-J,Gonyu - Gyor,MAVIR,DIRECT,HU,HU,Gonyu,Gyor,Line,FIXED,380.0,2000.0,1386.0,139.0,581.0,937.0,1,False
2024-08-29 12:00:00+00:00,15T-M000002791-J,Gonyu - Gyor,MAVIR,OPPOSITE,HU,HU,Gonyu,Gyor,Line,FIXED,380.0,2000.0,1386.0,139.0,-581.0,1557.0,1,False
2024-08-29 12:00:00+00:00,19T000000001304A,Krosno Iskrzynia - Rzeszow,PSE,DIRECT,PL,PL,Krosno Iskrzynia,Rzeszow,Line,DYNAMIC,380.0,1149.0,796.0,80.0,-701.0,1108.0,1,False
2024-08-29 12:00:00+00:00,19T000000001304A,Krosno Iskrzynia - Rzeszow,PSE,OPPOSITE,PL,PL,Krosno Iskrzynia,Rzeszow,Line,DYNAMIC,380.0,1149.0,796.0,80.0,701.0,359.0,1,False
2024-08-29 12:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,DIRECT,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,649.0,901.0,1,False
2024-08-29 12:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,OPPOSITE,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,-649.0,1475.0,1,False
2024-08-29 12:00:00+00:00,19T000000006396S,Polaniec - Tarnow,PSE,DIRECT,PL,PL,Polaniec,Tarnow,Line,DYNAMIC,380.0,1119.0,775.0,78.0,506.0,363.0,1,False
2024-08-29 12:00:00+00:00,22T-BE-IN-LI018R,Lixhe - Gramme 380.11,ELIA,DIRECT,BE,BE,Gramme,Lixhe,Line,SEASONAL,380.0,2051.0,1421.0,142.0,49.0,904.0,1,False
2024-08-29 12:00:00+00:00,22T20161020---3A,Y-Mercator (-Horta  - Rodenhuize) 380.74,ELIA,DIRECT,BE,BE,Mercator,Rodenhuize,Line,SEASONAL,380.0,4140.0,2868.0,287.0,1233.0,1913.0,1,False
2024-08-29 12:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,DIRECT,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,-249.0,1252.0,1,False
2024-08-29 12:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,OPPOSITE,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,249.0,1368.0,1,False
2024-08-29 12:00:00+00:00,24T-V429-0000005,Gabcikovo - P.Biskupice,SEPS,DIRECT,SK,SK,Gabcikovo,P.Biskupice,Line,FIXED,380.0,2280.0,1580.0,158.0,-235.0,1364.0,1,False
2024-08-29 12:00:00+00:00,24T-V490-000000G,V.Dur - Levice 1,SEPS,DIRECT,SK,SK,V.Dur,Levice,Line,FIXED,380.0,2100.0,1455.0,145.0,940.0,606.0,1,False
2024-08-29 12:00:00+00:00,24T-V493-000000Q,H.Zdana - Sucany,SEPS,DIRECT,SK,SK,H.Zdana,Sucany,Line,FIXED,380.0,2000.0,1386.0,139.0,134.0,818.0,1,False
2024-08-29 12:00:00+00:00,30T-ROSI400AT--1,TR Rosiori 400/220 1,TRANSELECTRICA,DIRECT,RO,RO,Rosiori,Rosiori,Transformer,SEASONAL,220.0,577.0,400.0,40.0,330.0,79.0,1,False
2024-08-29 12:00:00+00:00,30TPARO220TRGJ-Q,Paroseni - Targu Jiu Nord,TRANSELECTRICA,OPPOSITE,RO,RO,Paroseni,Targu Jiu Nord,Line,SEASONAL,220.0,690.0,269.0,27.0,148.0,117.0,3,False
2024-08-29 12:00:00+00:00,49T0000000000096,Diemen - Lelystad 380 Wit,TENNETBV,OPPOSITE,NL,NL,Diemen,Lelystad,Line,SEASONAL,380.0,3000.0,2078.0,208.0,1223.0,919.0,1,False
2024-08-29 12:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,DIRECT,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,398.0,2366.0,1,False
2024-08-29 12:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,OPPOSITE,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,-398.0,1213.0,1,False
2024-08-29 13:00:00+00:00,10T-AT-CZ-00004V,Slavetice - Durnrohr - V438,CEPS,DIRECT,CZ,AT,Slavetice,Durnrohr,TieLine,DYNAMIC,380.0,2361.0,1636.0,164.0,389.0,1091.0,1,False
2024-08-29 13:00:00+00:00,10T-AT-DE-000037,Pleinting - St. Peter 258,APG,DIRECT,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,220.0,1380.0,538.0,54.0,476.0,166.0,1,False
2024-08-29 13:00:00+00:00,10T-AT-SI-00001T,Kainachtal - Maribor 473,APG,OPPOSITE,AT,SI,Kainachtal,Maribor,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,-538.0,1171.0,1,False
2024-08-29 13:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,208.0,275.0,4,False
2024-08-29 13:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,OPPOSITE,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,-219.0,369.0,2,False
2024-08-29 13:00:00+00:00,10T-BA-HR-00003R,Mostar - Zakucac,HOPS,DIRECT,BA,HR,Mostar,Zakucac,TieLine,SEASONAL,220.0,780.0,304.0,30.0,29.0,281.0,1,False
2024-08-29 13:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,DIRECT,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2065.0,1431.0,143.0,134.0,1170.0,3,False
2024-08-29 13:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2065.0,1431.0,143.0,-134.0,1278.0,2,False
2024-08-29 13:00:00+00:00,10T-BE-NL-00001I,Maasbracht - Van Eyck 380 Black/27,ELIA,DIRECT,BE,NL,Van Eyck,Maasbracht,TieLine,SEASONAL,380.0,2003.0,1388.0,139.0,402.0,872.0,5,False
2024-08-29 13:00:00+00:00,10T-BE-NL-00001I,Maasbracht - Van Eyck 380 Black/27,ELIA,OPPOSITE,BE,NL,Van Eyck,Maasbracht,TieLine,SEASONAL,380.0,2003.0,1388.0,139.0,-346.0,1480.0,4,False
2024-08-29 13:00:00+00:00,10T-CZ-DE-00001W,Hradec - Etzenricht,CEPS,OPPOSITE,CZ,DE,Hradec,Etzenricht,TieLine,FIXED,380.0,2000.0,1386.0,139.0,515.0,958.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,DIRECT,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2074.0,1437.0,144.0,-293.0,1231.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,OPPOSITE,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2074.0,1437.0,144.0,293.0,1355.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-DE-00004Q,Etzenricht - Prestice 442,TENNETGMBH,DIRECT,DE,CZ,Etzenricht,Prestice,TieLine,FIXED,380.0,2265.0,1569.0,157.0,598.0,1088.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,DIRECT,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1726.0,1196.0,120.0,455.0,851.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,OPPOSITE,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1726.0,1196.0,120.0,-455.0,1301.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,DIRECT,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,112.0,210.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,OPPOSITE,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,-112.0,256.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,DIRECT,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,685.0,921.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,OPPOSITE,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,-685.0,1225.0,1,False
2024-08-29 13:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,DIRECT,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,625.0,1060.0,3,False
2024-08-29 13:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,OPPOSITE,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-625.0,1374.0,3,False
2024-08-29 13:00:00+00:00,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,AMPRION,OPPOSITE,DE,FR,Ensdorf,Vigy,TieLine,FIXED,380.0,2720.0,1884.0,188.0,1594.0,405.0,1,False
2024-08-29 13:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,DIRECT,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,69.0,444.0,1,False
2024-08-29 13:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,OPPOSITE,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,467.0,1104.0,1,False
2024-08-29 13:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,DIRECT,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,652.0,1509.0,3,False
2024-08-29 13:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,OPPOSITE,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,-652.0,1491.0,5,False
2024-08-29 13:00:00+00:00,10T-HR-HU-000033,Pecs - Ernestinovo1 491A,HOPS,OPPOSITE,HU,HR,Pecs,Ernestinovo,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,483.0,951.0,1,False
2024-08-29 13:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,DIRECT,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,-127.0,173.0,1,False
2024-08-29 13:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,OPPOSITE,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,78.0,423.0,2,False
2024-08-29 13:00:00+00:00,10T-HU-SK-00001T,Levice - God,SEPS,DIRECT,SK,HU,Levice,God,TieLine,FIXED,380.0,2000.0,1386.0,139.0,780.0,760.0,1,False
2024-08-29 13:00:00+00:00,10T-HU-UA-00002F,Kisvarda - Mukachevo,MAVIR,DIRECT,HU,UA,Kisvarda,Mukachevo,TieLine,SEASONAL,220.0,640.0,249.0,25.0,57.0,144.0,1,False
2024-08-29 13:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,DIRECT,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,-14.0,1123.0,1,False
2024-08-29 13:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,OPPOSITE,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,376.0,793.0,1,False
2024-08-29 13:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,DIRECT,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,453.0,797.0,1,False
2024-08-29 13:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,OPPOSITE,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,-453.0,1161.0,1,False
2024-08-29 13:00:00+00:00,10T1001A1001A09N,Dobrzen - Detmarovice,PSE,DIRECT,PL,CZ,Dobrzen,Detmarovice,TieLine,DYNAMIC,380.0,1702.0,1179.0,118.0,662.0,658.0,1,False
2024-08-29 13:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,DIRECT,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,357.0,1217.0,1,False
2024-08-29 13:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,OPPOSITE,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-357.0,1277.0,1,False
2024-08-29 13:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,DIRECT,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,202.0,984.0,3,True
2024-08-29 13:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,OPPOSITE,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,-202.0,1010.0,3,True
