hour,eic,direction,cont_name,branch_eic,branch_name,substation_from,substation_to,element_type
2024-08-29 18:00:00+00:00,11T0-0000-0013-F,OPPOSITE,Hagenwerder - Mikulowa 567 Mikulowa - Hagenwerder 567,10T-DE-PL-00002B,Hagenwerder - Mikulowa 567,Hagenwerder,Mikulowa,TieLine
2024-08-29 18:00:00+00:00,11T0-0000-0013-F,OPPOSITE,Hagenwerder - Mikulowa 567 Mikulowa - Hagenwerder 567,10T-DE-PL-00002B,Mikulowa - Hagenwerder 567,Mikulowa 567,Hagenwerder,TieLine
2024-08-29 18:00:00+00:00,10T-HR-SI-000022,OPPOSITE,,,,,,
2024-08-29 18:00:00+00:00,10T-HR-SI-000022,DIRECT,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,Melina - Divaca,Melina,Divaca,TieLine
2024-08-29 18:00:00+00:00,10T-HR-SI-000022,DIRECT,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,400 kV Divaca - Melina,Divaca,Melina,TieLine
2024-08-29 18:00:00+00:00,10T-HR-SI-000022,OPPOSITE,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,Melina - Divaca,Melina,Divaca,TieLine
2024-08-29 18:00:00+00:00,10T-HR-SI-000022,OPPOSITE,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,400 kV Divaca - Melina,Divaca,Melina,TieLine
2024-08-29 18:00:00+00:00,10T-BA-HR-00003R,DIRECT,,,,,,
2024-08-29 18:00:00+00:00,10T-HR-SI-00004Z,OPPOSITE,Tumbri - Krsko 2 400 kV Krsko - Tumbri 2,10T-HR-SI-00005X,Tumbri - Krsko 2,Tumbri,Krsko,TieLine
2024-08-29 18:00:00+00:00,10T-HR-SI-00004Z,OPPOSITE,Tumbri - Krsko 2 400 kV Krsko - Tumbri 2,10T-HR-SI-00005X,400 kV Krsko - Tumbri 2,Krsko,Tumbri,TieLine
2024-08-29 18:00:00+00:00,15T-M000002791-J,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 18:00:00+00:00,15T-M000002791-J,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 18:00:00+00:00,10T-HU-UA-00002F,DIRECT,Szabolcsbaka - Mukachevo,10T1001C--000421,Szabolcsbaka - Mukachevo,Szabolcsbaka,Mukachevo,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00056R,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00056R,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,OPPOSITE,Zwolle - Hengelo 380 Wit,49T000000000000O,Zwolle - Hengelo 380 Wit,Zwolle,Hengelo,Line
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,DIRECT,Gronau - Hanekenfaehr GRONAU W,11T0-0000-0617-A,Gronau - Hanekenfaehr GRONAU W,Gronau,Hanekenfaehr,Line
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T0-0000-0990-L,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW,Doerpen West,Y Niederlangen,Line
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T0-0000-0991-I,Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW,Niederlangen,Y Niederlangen,Line
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T-D2-D7-00001H,Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW,Meppen,Y Niederlangen,Line
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T-D2-D7-00001H,NA,NA,NA,
2024-08-29 18:00:00+00:00,10T-DE-NL-00005N,DIRECT,Gronau - Kusenhorst HAMALD,11T0-0000-0618-7,Gronau - Kusenhorst HAMALD,Gronau,Kusenhorst,Line
2024-08-29 18:00:00+00:00,49T000000000000O,DIRECT,Zwolle - Hengelo 380 Zwart,49T000000000031D,Zwolle - Hengelo 380 Zwart,Zwolle,Hengelo,Line
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,OPPOSITE,Zwolle - Meeden 380 Wit Eemshaven - Meeden 380 Wit,49T000000000001M,Zwolle - Meeden 380 Wit,Zwolle,Meeden,Line
2024-08-29 18:00:00+00:00,10T-DE-NL-00002T,OPPOSITE,Zwolle - Meeden 380 Wit Eemshaven - Meeden 380 Wit,49T000000000004G,Eemshaven - Meeden 380 Wit,Eemshaven,Meeden,Line
2024-08-29 18:00:00+00:00,49T0000000000274,DIRECT,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,49T0000000000282,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,Krimpen a/d IJssel,Geertruidenberg,Line
2024-08-29 18:00:00+00:00,19T000000001304A,OPPOSITE,Krosno Iskrzynia - Tarnow,19T000000000296P,Krosno Iskrzynia - Tarnow,Krosno Iskrzynia,Tarnow,Line
2024-08-29 18:00:00+00:00,19T0000000063830,DIRECT,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Hagenwerder - Mikulowa 568,Hagenwerder,Mikulowa,TieLine
2024-08-29 18:00:00+00:00,19T0000000063830,DIRECT,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Mikulowa - Hagenwerder 568,Mikulowa 568,Hagenwerder,TieLine
2024-08-29 18:00:00+00:00,19T000000006396S,DIRECT,Polaniec - Rzeszow,19T000000006420K,Polaniec - Rzeszow,Polaniec,Rzeszow,Line
2024-08-29 18:00:00+00:00,10T1001A1001A09N,DIRECT,Nosovice - Wielopole  Wielopole - Nosovice,10T-CZ-PL-00004A,Nosovice - Wielopole,Nosovice,Wielopole,TieLine
2024-08-29 18:00:00+00:00,10T1001A1001A09N,DIRECT,Nosovice - Wielopole  Wielopole - Nosovice,10T-CZ-PL-00004A,Wielopole - Nosovice,Wielopole,Nosovice,TieLine
2024-08-29 18:00:00+00:00,10T-CZ-PL-00004A,DIRECT,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Dobrzen,Detmarovice,TieLine
2024-08-29 18:00:00+00:00,10T-CZ-PL-00004A,DIRECT,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Detmarovice,Dobrzen,TieLine
2024-08-29 18:00:00+00:00,10T-CZ-PL-00004A,OPPOSITE,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Dobrzen,Detmarovice,TieLine
2024-08-29 18:00:00+00:00,10T-CZ-PL-00004A,OPPOSITE,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Detmarovice,Dobrzen,TieLine
2024-08-29 18:00:00+00:00,30TPDFE220RESI1S,DIRECT,Portile de Fier - Resita c2,30TPDFE220RESI2Q,Portile de Fier - Resita c2,Portile de Fier,Resita c2,Line
2024-08-29 18:00:00+00:00,30T-ROSI400AT--1,DIRECT,Rosiori - Gadalin,30TGADA400ROSI-A,Rosiori - Gadalin,Rosiori,Gadalin,Line
2024-08-29 18:00:00+00:00,10T-RO-RS-00001V,OPPOSITE,Tantareni - Kozlodui c2 Tantareni - Kozlodui c1,10T-BG-RO-00001A,Tantareni - Kozlodui c2,Tantareni,Kozlodui,TieLine
2024-08-29 18:00:00+00:00,10T-RO-RS-00001V,OPPOSITE,Tantareni - Kozlodui c2 Tantareni - Kozlodui c1,10T-RO-BG-00002A,Tantareni - Kozlodui c1,Tantareni,Kozlodui,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,Kainachtal - Maribor 473,Kainachtal,Maribor,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,400 kV Maribor - Kainachtal 1,Maribor,Kainachtal,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,Zerjavinec - Cirkovce,Zerjavinec,Cirkovce,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,400 kV Cirkovce - Zerjavinec,Cirkovce,Zerjavinec,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,Zerjavinec - Cirkovce,Zerjavinec,Cirkovce,TieLine
2024-08-29 18:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,400 kV Cirkovce - Zerjavinec,Cirkovce,Zerjavinec,TieLine
2024-08-29 18:00:00+00:00,10T-HU-SK-00001T,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-29 18:00:00+00:00,10T-HU-SK-00001T,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-29 18:00:00+00:00,10T-SK-UA-00001W,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-29 18:00:00+00:00,10T-SK-UA-00001W,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-29 18:00:00+00:00,10T-CZ-SK-00002W,DIRECT,Sp.Nova Ves - Lemesany,24T-V408-000000Y,Sp.Nova Ves - Lemesany,Sp.Nova Ves,Lemesany,Line
2024-08-29 18:00:00+00:00,24T-V429-0000005,DIRECT,V.Dur - Krizovany,24T-V425-0000004,V.Dur - Krizovany,V.Dur,Krizovany,Line
2024-08-29 18:00:00+00:00,24T-V493-000000Q,DIRECT,Bosaca - Varin,24T-V495-0000008,Bosaca - Varin,Bosaca,Varin,Line
2024-08-29 18:00:00+00:00,24T-V490-000000G,DIRECT,V.Dur - Levice 2,24T-V491-0000007,V.Dur - Levice 2,V.Dur,Levice,Line
2024-08-29 18:00:00+00:00,24T-V425-0000004,DIRECT,Gabcikovo - P.Biskupice,24T-V429-0000005,Gabcikovo - P.Biskupice,Gabcikovo,P.Biskupice,Line
2024-08-29 18:00:00+00:00,10T-SK-UA-00001W,OPPOSITE,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-29 18:00:00+00:00,10T-SK-UA-00001W,OPPOSITE,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-29 18:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Sp.Nova Ves - Lemesany,24T-V408-000000Y,Sp.Nova Ves - Lemesany,Sp.Nova Ves,Lemesany,Line
2024-08-29 19:00:00+00:00,10T-AT-SI-00003P,DIRECT,Kainachtal - Obersielach 471,14T-380-0-00471D,Kainachtal - Obersielach 471,Kainachtal,Obersielach,Line
2024-08-29 19:00:00+00:00,10T-AT-SI-00003P,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,Kainachtal - Maribor 473,Kainachtal,Maribor,TieLine
2024-08-29 19:00:00+00:00,10T-AT-SI-00003P,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,400 kV Maribor - Kainachtal 1,Maribor,Kainachtal,TieLine
2024-08-29 19:00:00+00:00,10T-AT-SI-00003P,DIRECT,400 kV Cirkovce - Podlog,28T000000000301K,400 kV Cirkovce - Podlog,Cirkovce,Podlog,Line
2024-08-29 19:00:00+00:00,10T-AT-SI-00003P,OPPOSITE,400 kV Cirkovce - Podlog,28T000000000301K,400 kV Cirkovce - Podlog,Cirkovce,Podlog,Line
2024-08-29 19:00:00+00:00,10T-AT-SI-00003P,DIRECT,400 kV Cirkovce - Krsko,28T000000000300M,400 kV Cirkovce - Krsko,Cirkovce,Krsko,Line
2024-08-29 19:00:00+00:00,10T-AT-DE-000037,DIRECT,Pirach Neu - Pleinting 296/257 Pirach Neu - Pirach 296/257,11T0-0000-2108-O,Pirach Neu - Pleinting 296/257,Pirach Neu,Pleinting,Line
2024-08-29 19:00:00+00:00,10T-AT-DE-000037,DIRECT,Pirach Neu - Pleinting 296/257 Pirach Neu - Pirach 296/257,11T0-0000-2108-O,Pirach Neu - Pirach 296/257,Pirach Neu,Pirach,Line
2024-08-29 19:00:00+00:00,14T-220-0-0273BO,DIRECT,Strass - Thaur 274B,14T-220-0-0274BL,Strass - Thaur 274B,Strass,Thaur,Line
2024-08-29 19:00:00+00:00,10T-AT-CZ-00003X,OPPOSITE,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,10T-AT-CZ-00004V,Slavetice - Durnrohr - V438,Slavetice,Durnrohr,TieLine
2024-08-29 19:00:00+00:00,10T-AT-CZ-00003X,OPPOSITE,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,10T-AT-CZ-00004V,Duernrohr 1 - Slavetice 438,Duernrohr 1,Slavetice,TieLine
2024-08-29 19:00:00+00:00,10T-AT-SI-00001T,OPPOSITE,Kainachtal - Maribor 474 400 kV Maribor - Kainachtal 2,10T-AT-SI-00002R,Kainachtal - Maribor 474,Kainachtal,Maribor,TieLine
2024-08-29 19:00:00+00:00,10T-AT-SI-00001T,OPPOSITE,Kainachtal - Maribor 474 400 kV Maribor - Kainachtal 2,10T-AT-SI-00002R,400 kV Maribor - Kainachtal 2,Maribor,Kainachtal,TieLine
2024-08-29 19:00:00+00:00,14T-380-0-0476KK,DIRECT,Oststeiermark - Wien Suedost 477,14T-380-0-004771,Oststeiermark - Wien Suedost 477,Oststeiermark,Wien Suedost,Line
2024-08-29 19:00:00+00:00,14T-22220-TAPSTO,OPPOSITE,Tauern - Weissenbach 221,14T-220-0-002213,Tauern - Weissenbach 221,Tauern,Weissenbach,Line
2024-08-29 19:00:00+00:00,14T-RHU43-TA---6,OPPOSITE,Tauern - Tauern TARHU41,14T-38220-TA041Q,Tauern - Tauern TARHU41,Tauern,Tauern,Transformer
2024-08-29 19:00:00+00:00,14T-38220-WT041O,OPPOSITE,Westtirol 2 - Voehringen 411 Westtirol - Voehringen FUESSN W,10T1001C--00037V,Westtirol 2 - Voehringen 411,Westtirol 2,Voehringen,TieLine
2024-08-29 19:00:00+00:00,14T-38220-WT041O,OPPOSITE,Westtirol 2 - Voehringen 411 Westtirol - Voehringen FUESSN W,10T1001C--00037V,Westtirol - Voehringen FUESSN W,Westtirol,Voehringen,TieLine
2024-08-29 19:00:00+00:00,14T-38220-WT041O,OPPOSITE,Buers - Westtirol rt (422) Westtirol 2 - Buers 422,10T-AT-DE-000061,Buers - Westtirol rt (422),Buers,Westtirol,TieLine
2024-08-29 19:00:00+00:00,14T-38220-WT041O,OPPOSITE,Buers - Westtirol rt (422) Westtirol 2 - Buers 422,10T-AT-DE-000061,Westtirol 2 - Buers 422,Buers,Westtirol,TieLine
2024-08-29 19:00:00+00:00,14T-38220-WT041O,DIRECT,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Buers - Westtirol ws (421),Buers,Westtirol,TieLine
2024-08-29 19:00:00+00:00,14T-38220-WT041O,DIRECT,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Westtirol 1 - Buers 421,Buers,Westtirol,TieLine
2024-08-29 19:00:00+00:00,14T-38220-WT041O,OPPOSITE,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Buers - Westtirol ws (421),Buers,Westtirol,TieLine
2024-08-29 19:00:00+00:00,14T-38220-WT041O,OPPOSITE,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Westtirol 1 - Buers 421,Buers,Westtirol,TieLine
2024-08-29 19:00:00+00:00,10T-BE-FR-000015,DIRECT,Avelgem - Horta 380.102,22T20161020---1E,Avelgem - Horta 380.102,Avelgem,Horta,Line
2024-08-29 19:00:00+00:00,10T-BE-FR-000015,OPPOSITE,Avelgem - Horta 380.102,22T20161020---1E,Avelgem - Horta 380.102,Avelgem,Horta,Line
2024-08-29 19:00:00+00:00,10T-BE-FR-000015,OPPOSITE,Lixhe - Van Eyck 380.91 Alegro HVDC,22T20180102---2W,Lixhe - Van Eyck 380.91,Lixhe,Van Eyck,Line
2024-08-29 19:00:00+00:00,10T-BE-FR-000015,OPPOSITE,Lixhe - Van Eyck 380.91 Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 19:00:00+00:00,10T-BE-FR-000015,OPPOSITE,PST Van Eyck 2,22T-BE-PST--002U,PST Van Eyck 2,Van Eyck,Van Eyck,PST
2024-08-29 19:00:00+00:00,22T-BE-IN-LI018R,DIRECT,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,22T20161020---48,Y-Van Eyck (-Andre Dumont - Gramme) 380.12,Van Eyck,Zuttendaal,Line
2024-08-29 19:00:00+00:00,22T-BE-IN-LI018R,DIRECT,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,22T20161020---48,Y-Andre Dumont (-Gramme - Van Eyck) 380.12,Andre Dumont,Zuttendaal,Line
2024-08-29 19:00:00+00:00,22T-BE-IN-LI018R,DIRECT,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,22T20161020---48,Y-Gramme (-Andre Dumont - Van Eyck) 380.12,Gramme,Zuttendaal,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--001W,DIRECT,PST Van Eyck 2,22T-BE-PST--002U,PST Van Eyck 2,Van Eyck,Van Eyck,PST
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,DIRECT,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 380.19,Achene,Lonny,TieLine
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,DIRECT,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 19,Achene,Lonny,TieLine
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Bruegel (-Mercator - Verbrande Brug) 380.36,Bruegel,Buggenhout,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Mercator (-Bruegel - Verbrande Brug) 380.36,Mercator,Buggenhout,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Verbrande Brug (-Bruegel - Mercator) 380.36,Verbrande Brug,Buggenhout,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,DIRECT,PST Van Eyck 1,22T-BE-PST--001W,PST Van Eyck 1,Van Eyck,Van Eyck,PST
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Bruegel (-Courcelles - Drogenbos) 380.33,Bruegel,Mekingen,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Courcelles (-Bruegel - Drogenbos) 380.33,Courcelles,Mekingen,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Drogenbos (-Bruegel - Courcelles) 380.33,Drogenbos,Mekingen,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Gramme - Achene 380.10,22T-BE-IN-LI0130,Gramme - Achene 380.10,Achene,Gramme,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Bruegel (-Mercator - Verbrande Brug) 380.36,Bruegel,Buggenhout,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Mercator (-Bruegel - Verbrande Brug) 380.36,Mercator,Buggenhout,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Verbrande Brug (-Bruegel - Mercator) 380.36,Verbrande Brug,Buggenhout,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,PST Van Eyck 1,22T-BE-PST--001W,PST Van Eyck 1,Van Eyck,Van Eyck,PST
2024-08-29 19:00:00+00:00,22T-BE-IN-LI02AK,DIRECT,Doel - Zandvliet 380.26,22T20170512----9,Doel - Zandvliet 380.26,Doel,Zandvliet,Line
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,DIRECT,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 19:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 19:00:00+00:00,10T-CZ-DE-00001W,DIRECT,Prestice - Etzenricht  Etzenricht - Prestice 442,10T-CZ-DE-00004Q,Prestice - Etzenricht,Prestice,Etzenricht,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-DE-00001W,DIRECT,Prestice - Etzenricht  Etzenricht - Prestice 442,10T-CZ-DE-00004Q,Etzenricht - Prestice 442,Etzenricht,Prestice,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-DE-00003S,DIRECT,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf - V445,Hradec,Rohrsdorf,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-DE-00003S,DIRECT,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf 445,Hradec,Rohrsdorf,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-DE-00003S,OPPOSITE,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf - V445,Hradec,Rohrsdorf,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-DE-00003S,OPPOSITE,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf 445,Hradec,Rohrsdorf,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-SK-00001Y,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-SK-00001Y,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-SK-00002W,DIRECT,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Krizovany - Sokolnice,Krizovany,Sokolnice,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-SK-00002W,DIRECT,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Sokolnice - Krizovany,Sokolnice,Krizovany,TieLine
2024-08-29 19:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Krizovany - Sokolnice,Krizovany,Sokolnice,TieLine
